im_idx,pair_idx,im_id,filename,system_idx,city,city_ascii,country,geonameid,lng,lat,date,time
1553,a,1553_a,1553_a.npy,20181206T094351_20181206T095437_T32NMP,Makurdi,Makurdi,Nigeria,2331140,8.52139,7.73375,20181206,94351
1553,b,1553_b,1553_b.npy,20200130T094231_20200130T095438_T32NMP,Makurdi,Makurdi,Nigeria,2331140,8.52139,7.73375,20200130,94231
1554,a,1554_a,1554_a.npy,20161004T093032_20161004T132003_T34UEA,Rzeszów,Rzeszow,Poland,759734,21.99901,50.04132,20161004,93032
1554,b,1554_b,1554_b.npy,20160805T093038_20160805T131546_T34UEA,Rzeszów,Rzeszow,Poland,759734,21.99901,50.04132,20160805,93038
1555,a,1555_a,1555_a.npy,20180328T075011_20180328T075540_T37QED,Mecca,Mecca,Saudi Arabia,104515,39.82563,21.42664,20180328,75011
1555,b,1555_b,1555_b.npy,20160207T075102_20160207T075415_T37QED,Mecca,Mecca,Saudi Arabia,104515,39.82563,21.42664,20160207,75102
1556,a,1556_a,1556_a.npy,20190424T050701_20190424T052013_T44RPN,Mirzāpur,Mirzapur,India,1262995,82.56534,25.1449,20190424,50701
1556,b,1556_b,1556_b.npy,20161016T050802_20161016T051302_T44RPN,Mirzāpur,Mirzapur,India,1262995,82.56534,25.1449,20161016,50802
1558,a,1558_a,1558_a.npy,20170315T101021_20170315T102437_T31PDR,Niamey,Niamey,Niger,2440485,2.1098,13.51366,20170315,101021
1558,b,1558_b,1558_b.npy,20180519T101031_20180519T102347_T31PDQ,Niamey,Niamey,Niger,2440485,2.1098,13.51366,20180519,101031
1559,a,1559_a,1559_a.npy,20160822T105652_20160822T163002_T30UYV,Le Havre,Le Havre,France,3003796,0.10767,49.4938,20160822,105652
1559,b,1559_b,1559_b.npy,20191230T110349_20191230T110347_T30UYV,Le Havre,Le Havre,France,3003796,0.10767,49.4938,20191230,110349
1560,a,1560_a,1560_a.npy,20180416T081601_20180416T082827_T36SXB,Haifa,Haifa,Israel,294801,34.9885,32.81841,20180416,81601
1560,b,1560_b,1560_b.npy,20191117T082221_20191117T082544_T36SXB,Haifa,Haifa,Israel,294801,34.9885,32.81841,20191117,82221
1563,a,1563_a,1563_a.npy,20171222T014049_20171222T014653_T53SNU,Ōtsu,Otsu,Japan,1853574,135.86667,35,20171222,14049
1563,b,1563_b,1563_b.npy,20181202T014021_20181202T014533_T53SNU,Ōtsu,Otsu,Japan,1853574,135.86667,35,20181202,14021
1564,a,1564_a,1564_a.npy,20200204T043959_20200204T044017_T45QXF,Bhātpāra,Bhatpara,India,1276058,88.40113,22.86643,20200204,43959
1564,b,1564_b,1564_b.npy,20190219T043829_20190219T045209_T45QXF,Bhātpāra,Bhatpara,India,1276058,88.40113,22.86643,20190219,43829
1565,a,1565_a,1565_a.npy,20190307T081809_20190307T082408_T36SXF,Tarsus,Tarsus,Turkey,299817,34.89277,36.91766,20190307,81809
1565,b,1565_b,1565_b.npy,20151228T082342_20151228T082525_T36SXF,Tarsus,Tarsus,Turkey,299817,34.89277,36.91766,20151228,82342
1566,a,1566_a,1566_a.npy,20150903T145711_20160611T070258_T18LZL,Cusco,Cusco,Peru,3941584,-71.96734,-13.52264,20150903,145711
1566,b,1566_b,1566_b.npy,20150903T145716_20161011T103755_T18LZL,Cusco,Cusco,Peru,3941584,-71.96734,-13.52264,20150903,145716
1568,a,1568_a,1568_a.npy,20181005T071741_20181005T072936_T38PNV,Aden,Aden,Yemen,415189,45.03667,12.77944,20181005,71741
1568,b,1568_b,1568_b.npy,20170821T071621_20170821T073033_T38PNV,Aden,Aden,Yemen,415189,45.03667,12.77944,20170821,71621
1569,a,1569_a,1569_a.npy,20180822T130251_20180822T130246_T24MWA,Fortaleza,Fortaleza,Brazil,3399415,-38.54306,-3.71722,20180822,130251
1569,b,1569_b,1569_b.npy,20190916T130251_20190916T130246_T24MWA,Fortaleza,Fortaleza,Brazil,3399415,-38.54306,-3.71722,20190916,130251
1570,a,1570_a,1570_a.npy,20171030T095119_20171030T100632_T31NGJ,Ado-Ekiti,Ado-Ekiti,Nigeria,2352379,5.22087,7.62329,20171030,95119
1570,b,1570_b,1570_b.npy,20151208T102005_20151208T170821_T31NGJ,Ado-Ekiti,Ado-Ekiti,Nigeria,2352379,5.22087,7.62329,20151208,102005
1572,a,1572_a,1572_a.npy,20151001T104036_20151001T104039_T32UMD,Bremen,Bremen,Germany,2944388,8.80717,53.07582,20151001,104036
1572,b,1572_b,1572_b.npy,20180520T103019_20180520T103458_T32UMD,Bremen,Bremen,Germany,2944388,8.80717,53.07582,20180520,103019
1573,a,1573_a,1573_a.npy,20161227T055232_20161227T055415_T42QXK,Jodhpur,Jodhpur,India,1268866,70.0327,21.90174,20161227,55232
1573,b,1573_b,1573_b.npy,20190605T054641_20190605T060211_T42QXK,Jodhpur,Jodhpur,India,1268866,70.0327,21.90174,20190605,54641
1574,a,1574_a,1574_a.npy,20190626T131249_20190626T131251_T23KMQ,Taubaté,Taubate,Brazil,3446682,-45.55528,-23.02639,20190626,131249
1574,b,1574_b,1574_b.npy,20160616T131242_20160616T131245_T23KMQ,Taubaté,Taubate,Brazil,3446682,-45.55528,-23.02639,20160616,131242
1576,a,1576_a,1576_a.npy,20161207T155642_20161207T155636_T18STD,Jacksonville,Jacksonville,United States,4473083,-77.43024,34.75405,20161207,155642
1576,b,1576_b,1576_b.npy,20181122T155549_20181122T160245_T18STD,Jacksonville,Jacksonville,United States,4473083,-77.43024,34.75405,20181122,155549
1578,a,1578_a,1578_a.npy,20190415T132241_20190415T132235_T22JFS,Curitiba,Curitiba,Brazil,3464975,-49.27306,-25.42778,20190415,132241
1578,b,1578_b,1578_b.npy,20160828T132232_20160828T200343_T22JFS,Curitiba,Curitiba,Brazil,3464975,-49.27306,-25.42778,20160828,132232
1579,a,1579_a,1579_a.npy,20151121T184422_20170204T232040_T11SMT,San Bernardino,San Bernardino,United States,5391710,-117.28977,34.10834,20151121,184422
1579,b,1579_b,1579_b.npy,20180203T183549_20180203T183547_T11SMT,San Bernardino,San Bernardino,United States,5391710,-117.28977,34.10834,20180203,183549
1581,a,1581_a,1581_a.npy,20170506T054641_20170506T055505_T43SBR,Chiniot,Chiniot,Pakistan,1181096,72.97836,31.72091,20170506,54641
1581,b,1581_b,1581_b.npy,20161018T060002_20161018T060002_T43SCR,Chiniot,Chiniot,Pakistan,1181096,72.97836,31.72091,20161018,60002
1583,a,1583_a,1583_a.npy,20180622T053639_20180622T054838_T43RCM,Bīkaner,Bikaner,India,1275665,73.31495,28.01762,20180622,53639
1583,b,1583_b,1583_b.npy,20151120T054122_20151120T054952_T43RCM,Bīkaner,Bikaner,India,1275665,73.31495,28.01762,20151120,54122
1584,a,1584_a,1584_a.npy,20170102T111442_20170102T111441_T30UXB,Southampton,Southampton,United Kingdom,2637487,-1.40428,50.90395,20170102,111442
1584,b,1584_b,1584_b.npy,20171228T111451_20171228T111528_T30UXB,Southampton,Southampton,United Kingdom,2637487,-1.40428,50.90395,20171228,111451
1585,a,1585_a,1585_a.npy,20190216T170401_20190216T171752_T14QMG,Zumpango,Zumpango,Mexico,3513966,-99.09946,19.7967,20190216,170401
1585,b,1585_b,1585_b.npy,20181123T170629_20181123T171155_T14QMG,Zumpango,Zumpango,Mexico,3513966,-99.09946,19.7967,20181123,170629
1586,a,1586_a,1586_a.npy,20180506T105029_20180506T105423_T31UDQ,Paris,Paris,France,2988507,2.3488,48.85341,20180506,105029
1586,b,1586_b,1586_b.npy,20171107T105229_20171107T105225_T31UDQ,Paris,Paris,France,2988507,2.3488,48.85341,20171107,105229
1587,a,1587_a,1587_a.npy,20190821T021611_20190821T023957_T50MKS,Singaraja,Singaraja,Indonesia,1626932,115.08818,-8.112,20190821,21611
1587,b,1587_b,1587_b.npy,20151123T024942_20170511T005234_T50MKS,Singaraja,Singaraja,Indonesia,1626932,115.08818,-8.112,20151123,24942
1588,a,1588_a,1588_a.npy,20190425T075611_20190425T080213_T37SFB,Batman,Batman,Turkey,321836,41.13221,37.88738,20190425,75611
1588,b,1588_b,1588_b.npy,20180714T075609_20180714T080041_T37SFC,Batman,Batman,Turkey,321836,41.13221,37.88738,20180714,75609
1589,a,1589_a,1589_a.npy,20190715T125311_20190715T125313_T24LVJ,Itabuna,Itabuna,Brazil,3460949,-39.28028,-14.78556,20190715,125311
1589,b,1589_b,1589_b.npy,20170804T125311_20170804T125522_T24LVJ,Itabuna,Itabuna,Brazil,3460949,-39.28028,-14.78556,20170804,125311
1590,a,1590_a,1590_a.npy,20190331T094039_20190331T094033_T34UEB,Lublin,Lublin,Poland,765876,22.56667,51.25,20190331,94039
1590,b,1590_b,1590_b.npy,20180410T094031_20180410T094154_T34UEB,Lublin,Lublin,Poland,765876,22.56667,51.25,20180410,94031
1591,a,1591_a,1591_a.npy,20191215T033139_20191215T033644_T48PVB,Ubon Ratchathani,Ubon Ratchathani,Thailand,1605245,104.84866,15.23844,20191215,33139
1591,b,1591_b,1591_b.npy,20180213T032829_20180213T033957_T48PVB,Ubon Ratchathani,Ubon Ratchathani,Thailand,1605245,104.84866,15.23844,20180213,32829
1592,a,1592_a,1592_a.npy,20180118T095329_20180118T095434_T33TXJ,Split,Split,Croatia,3190261,16.43915,43.50891,20180118,95329
1592,b,1592_b,1592_b.npy,20180930T095031_20180930T095025_T33TXJ,Split,Split,Croatia,3190261,16.43915,43.50891,20180930,95031
1593,a,1593_a,1593_a.npy,20181018T045809_20181018T051055_T44QNJ,Raipur,Raipur,India,1258980,81.63333,21.23333,20181018,45809
1593,b,1593_b,1593_b.npy,20171227T050211_20171227T051114_T44QNJ,Raipur,Raipur,India,1258980,81.63333,21.23333,20171227,50211
1594,a,1594_a,1594_a.npy,20160624T184922_20160624T190210_T10SEH,Concord,Concord,United States,5339111,-122.03107,37.97798,20160624,184922
1594,b,1594_b,1594_b.npy,20191101T185529_20191101T185712_T10SEH,Concord,Concord,United States,5339111,-122.03107,37.97798,20191101,185529
1595,a,1595_a,1595_a.npy,20180409T032541_20180409T033500_T48QWF,Vinh,Vinh,Vietnam,1562798,105.69232,18.67337,20180409,32541
1595,b,1595_b,1595_b.npy,20190424T032541_20190424T033029_T48QWF,Vinh,Vinh,Vietnam,1562798,105.69232,18.67337,20190424,32541
1596,a,1596_a,1596_a.npy,20190831T080609_20190831T080610_T38UNF,Saransk,Saransk,Russia,498698,45.1749,54.1838,20190831,80609
1596,b,1596_b,1596_b.npy,20180908T081559_20180908T082429_T38UNF,Saransk,Saransk,Russia,498698,45.1749,54.1838,20180908,81559
1597,a,1597_a,1597_a.npy,20180529T023549_20180529T025427_T49MDN,Semarang,Semarang,Indonesia,1627896,110.42083,-6.99306,20180529,23549
1597,b,1597_b,1597_b.npy,20180926T023539_20180926T024827_T49MDN,Semarang,Semarang,Indonesia,1627896,110.42083,-6.99306,20180926,23539
1598,a,1598_a,1598_a.npy,20161230T024112_20161230T024525_T51RTQ,Jiaxing,Jiaxing,China,1805953,120.75,30.7522,20161230,24112
1598,b,1598_b,1598_b.npy,20191210T024109_20191210T024104_T51RTQ,Jiaxing,Jiaxing,China,1805953,120.75,30.7522,20191210,24109
1600,a,1600_a,1600_a.npy,20190403T162839_20190403T163509_T16TGN,Flint,Flint,United States,4992982,-83.68746,43.01253,20190403,162839
1600,b,1600_b,1600_b.npy,20191221T162701_20191221T162700_T16TGN,Flint,Flint,United States,4992982,-83.68746,43.01253,20191221,162701
1601,a,1601_a,1601_a.npy,20170913T081559_20170913T082548_T37TCE,Sivas,Sivas,Turkey,300619,37.01611,39.74833,20170913,81559
1601,b,1601_b,1601_b.npy,20190923T081639_20190923T081928_T37TCE,Sivas,Sivas,Turkey,300619,37.01611,39.74833,20190923,81639
1604,a,1604_a,1604_a.npy,20180731T165851_20180731T170602_T15STS,Greenville,Greenville,United States,4695066,-96.11081,33.13845,20180731,165851
1604,b,1604_b,1604_b.npy,20181223T170719_20181223T170731_T15STS,Greenville,Greenville,United States,4695066,-96.11081,33.13845,20181223,170719
1605,a,1605_a,1605_a.npy,20160516T033742_20160516T033741_T48NVG,Tanjungpinang,Tanjungpinang,Indonesia,1624863,104.45833,0.91667,20160516,33742
1605,b,1605_b,1605_b.npy,20160516T033741_20160516T084444_T48NVG,Tanjungpinang,Tanjungpinang,Indonesia,1624863,104.45833,0.91667,20160516,33741
1607,a,1607_a,1607_a.npy,20191010T012659_20191010T012656_T54TXP,Asahikawa,Asahikawa,Japan,2130629,142.36489,43.77063,20191010,12659
1607,b,1607_b,1607_b.npy,20190518T012701_20190518T012659_T54TXP,Asahikawa,Asahikawa,Japan,2130629,142.36489,43.77063,20190518,12701
1609,a,1609_a,1609_a.npy,20180723T055641_20180723T060541_T43TCF,Jalal-Abad,Jalal-Abad,Kyrgyzstan,1528249,73,40.93333,20180723,55641
1609,b,1609_b,1609_b.npy,20190921T055639_20190921T060557_T43TCF,Jalal-Abad,Jalal-Abad,Kyrgyzstan,1528249,73,40.93333,20190921,55639
1611,a,1611_a,1611_a.npy,20180325T143751_20180325T144810_T19HBD,Viña del Mar,Vina del Mar,Chile,3868121,-71.55183,-33.02457,20180325,143751
1611,b,1611_b,1611_b.npy,20190822T143759_20190822T144503_T19HBD,Viña del Mar,Vina del Mar,Chile,3868121,-71.55183,-33.02457,20190822,143759
1612,a,1612_a,1612_a.npy,20151126T024032_20170228T092218_T50RPN,Quanzhou,Quanzhou,China,1797353,118.58583,24.91389,20151126,24032
1612,b,1612_b,1612_b.npy,20180310T023539_20180310T024751_T50RPN,Quanzhou,Quanzhou,China,1797353,118.58583,24.91389,20180310,23539
1613,a,1613_a,1613_a.npy,20200101T164709_20200101T165013_T16TBL,Peoria,Peoria,United States,4905687,-89.58899,40.69365,20200101,164709
1613,b,1613_b,1613_b.npy,20181217T164709_20181217T164715_T15TYF,Peoria,Peoria,United States,4905687,-89.58899,40.69365,20181217,164709
1614,a,1614_a,1614_a.npy,20161013T164312_20161013T202853_T16TCM,Aurora,Aurora,United States,4883817,-88.32007,41.76058,20161013,164312
1614,b,1614_b,1614_b.npy,20180923T164011_20180923T164547_T16TCM,Aurora,Aurora,United States,4883817,-88.32007,41.76058,20180923,164011
1615,a,1615_a,1615_a.npy,20190827T130251_20190827T130249_T24MWA,Cascavel,Cascavel,Brazil,3402613,-38.24194,-4.13306,20190827,130251
1615,b,1615_b,1615_b.npy,20160802T130251_20160802T192027_T24MWA,Cascavel,Cascavel,Brazil,3402613,-38.24194,-4.13306,20160802,130251
1616,a,1616_a,1616_a.npy,20190811T030549_20190811T031421_T49REN,Changde,Changde,China,1791121,111.6783,29.04638,20190811,30549
1616,b,1616_b,1616_b.npy,20181005T030549_20181005T031911_T49REN,Changde,Changde,China,1791121,111.6783,29.04638,20181005,30549
1617,a,1617_a,1617_a.npy,20161122T182702_20161122T214532_T11SNR,Ensenada,Ensenada,Mexico,4006702,-116.60071,31.87149,20161122,182702
1617,b,1617_b,1617_b.npy,20191112T182609_20191112T183121_T11SNR,Ensenada,Ensenada,Mexico,4006702,-116.60071,31.87149,20191112,182609
1618,a,1618_a,1618_a.npy,20170804T134209_20170804T134404_T21JXK,Encarnación,Encarnacion,Paraguay,3438735,-55.86667,-27.33056,20170804,134209
1618,b,1618_b,1618_b.npy,20170623T135111_20170623T135111_T21JXK,Encarnación,Encarnacion,Paraguay,3438735,-55.86667,-27.33056,20170623,135111
1619,a,1619_a,1619_a.npy,20170815T015651_20170815T020436_T52RCQ,Naha,Naha,Japan,1856035,127.68333,26.21667,20170815,15651
1619,b,1619_b,1619_b.npy,20170430T020701_20170430T021509_T52RCQ,Naha,Naha,Japan,1856035,127.68333,26.21667,20170430,20701
1620,a,1620_a,1620_a.npy,20170228T092021_20170228T093705_T33PUL,Garoua,Garoua,Cameroon,2231320,13.39771,9.30143,20170228,92021
1620,b,1620_b,1620_b.npy,20171120T092249_20171120T093128_T33PUL,Garoua,Garoua,Cameroon,2231320,13.39771,9.30143,20171120,92249
1621,a,1621_a,1621_a.npy,20180223T073911_20180223T075248_T37MBU,Nairobi,Nairobi,Kenya,184745,36.81667,-1.28333,20180223,73911
1621,b,1621_b,1621_b.npy,20171006T075211_20171006T075832_T37MBU,Nairobi,Nairobi,Kenya,184745,36.81667,-1.28333,20171006,75211
1622,a,1622_a,1622_a.npy,20200104T065249_20200104T065618_T39QZU,Şalālah,Salalah,Oman,286621,54.09237,17.01505,20200104,65249
1622,b,1622_b,1622_b.npy,20170926T070339_20170926T070339_T39QZU,Şalālah,Salalah,Oman,286621,54.09237,17.01505,20170926,70339
1624,a,1624_a,1624_a.npy,20180419T164901_20180419T170012_T15SVB,Springfield,Springfield,United States,4409896,-93.29824,37.21533,20180419,164901
1624,b,1624_b,1624_b.npy,20170104T165702_20170104T170214_T15SVB,Springfield,Springfield,United States,4409896,-93.29824,37.21533,20170104,165702
1625,a,1625_a,1625_a.npy,20160625T065126_20160625T120314_T40QFM,Muscat,Muscat,Oman,287286,58.40778,23.58413,20160625,65126
1625,b,1625_b,1625_b.npy,20160406T063602_20160406T064752_T40QFM,Muscat,Muscat,Oman,287286,58.40778,23.58413,20160406,63602
1626,a,1626_a,1626_a.npy,20191125T024031_20191125T024027_T51TWG,Fushun,Fushun,China,2037355,123.94363,41.88669,20191125,24031
1626,b,1626_b,1626_b.npy,20171120T023959_20171120T024223_T51TWG,Fushun,Fushun,China,2037355,123.94363,41.88669,20171120,23959
1627,a,1627_a,1627_a.npy,20161015T154222_20161015T154519_T19TBG,Springfield,Springfield,United States,4951788,-72.58981,42.10148,20161015,154222
1627,b,1627_b,1627_b.npy,20170612T153911_20170612T154905_T19TBG,Springfield,Springfield,United States,4951788,-72.58981,42.10148,20170612,153911
1629,a,1629_a,1629_a.npy,20160629T162538_20160629T213602_T17TLG,Detroit,Detroit,United States,4990729,-83.04575,42.33143,20160629,162538
1629,b,1629_b,1629_b.npy,20190714T161911_20190714T162521_T17TLG,Detroit,Detroit,United States,4990729,-83.04575,42.33143,20190714,161911
1630,a,1630_a,1630_a.npy,20170430T171301_20170430T172229_T14RMR,Nuevo Laredo,Nuevo Laredo,Mexico,3522551,-99.51639,27.47629,20170430,171301
1630,b,1630_b,1630_b.npy,20180331T170859_20180331T171809_T14RMR,Nuevo Laredo,Nuevo Laredo,Mexico,3522551,-99.51639,27.47629,20180331,170859
1631,a,1631_a,1631_a.npy,20190807T055641_20190807T060518_T43TDH,Bishkek,Bishkek,Kyrgyzstan,1528675,74.59,42.87,20190807,55641
1631,b,1631_b,1631_b.npy,20190827T055641_20190827T060126_T43TDH,Bishkek,Bishkek,Kyrgyzstan,1528675,74.59,42.87,20190827,55641
1632,a,1632_a,1632_a.npy,20180905T153901_20180905T154359_T18TYN,Nashua,Nashua,United States,5090046,-71.46757,42.76537,20180905,153901
1632,b,1632_b,1632_b.npy,20170110T153611_20170110T154029_T18TYN,Nashua,Nashua,United States,5090046,-71.46757,42.76537,20170110,153611
1633,a,1633_a,1633_a.npy,20170819T072609_20170819T073206_T38SPD,Kermānshāh,Kermanshah,Iran,128226,47.065,34.31417,20170819,72609
1633,b,1633_b,1633_b.npy,20190921T073609_20190921T074722_T38SPD,Kermānshāh,Kermanshah,Iran,128226,47.065,34.31417,20190921,73609
1634,a,1634_a,1634_a.npy,20190213T110149_20190213T110149_T30SVG,Granada,Granada,Spain,2517117,-3.60667,37.18817,20190213,110149
1634,b,1634_b,1634_b.npy,20171021T110049_20171021T110425_T30SVG,Granada,Granada,Spain,2517117,-3.60667,37.18817,20171021,110049
1635,a,1635_a,1635_a.npy,20200121T032039_20200121T032421_T48PXT,Thủ Dầu Một,Thu Dau Mot,Vietnam,1565022,106.6519,10.9804,20200121,32039
1635,b,1635_b,1635_b.npy,20160403T030602_20160403T031824_T48PXT,Thủ Dầu Một,Thu Dau Mot,Vietnam,1565022,106.6519,10.9804,20160403,30602
1636,a,1636_a,1636_a.npy,20181201T053151_20181201T054019_T43RGN,Muzaffarnagar,Muzaffarnagar,India,1262332,77.70332,29.47091,20181201,53151
1636,b,1636_b,1636_b.npy,20190430T052651_20190430T052819_T43RGN,Muzaffarnagar,Muzaffarnagar,India,1262332,77.70332,29.47091,20190430,52651
1637,a,1637_a,1637_a.npy,20180203T051019_20180203T052538_T43PGK,Nāgercoil,Nagercoil,India,1262204,77.43227,8.17899,20180203,51019
1637,b,1637_b,1637_b.npy,20180218T050851_20180218T052043_T43PGK,Nāgercoil,Nagercoil,India,1262204,77.43227,8.17899,20180218,50851
1638,a,1638_a,1638_a.npy,20180920T162941_20180920T163348_T16SFH,Louisville,Louisville,United States,4299276,-85.75941,38.25424,20180920,162941
1638,b,1638_b,1638_b.npy,20200108T163649_20200108T163646_T16SFH,Louisville,Louisville,United States,4299276,-85.75941,38.25424,20200108,163649
1639,a,1639_a,1639_a.npy,20180322T031539_20180322T032727_T49QBE,Qinzhou,Qinzhou,China,1797551,108.62612,21.97296,20180322,31539
1639,b,1639_b,1639_b.npy,20180322T031539_20180322T032727_T49QBE,Qinzhou,Qinzhou,China,1797551,108.62612,21.97296,20180322,31539
1640,a,1640_a,1640_a.npy,20151023T030932_20161222T034631_T50RLS,Nanchang,Nanchang,China,1800163,115.85306,28.68396,20151023,30932
1640,b,1640_b,1640_b.npy,20180719T025551_20180719T025950_T50RLS,Nanchang,Nanchang,China,1800163,115.85306,28.68396,20180719,25551
1641,a,1641_a,1641_a.npy,20170724T025551_20170724T030446_T50SKC,Zhoukou,Zhoukou,China,1784130,114.63333,33.63333,20170724,25551
1641,b,1641_b,1641_b.npy,20190602T030549_20190602T031158_T50SKC,Zhoukou,Zhoukou,China,1784130,114.63333,33.63333,20190602,30549
1642,a,1642_a,1642_a.npy,20160210T095818_20160210T170330_T32NLL,Aba,Aba,Nigeria,2353151,7.36667,5.10658,20160210,95818
1642,b,1642_b,1642_b.npy,20200120T094321_20200120T095439_T32NLL,Aba,Aba,Nigeria,2353151,7.36667,5.10658,20200120,94321
1643,a,1643_a,1643_a.npy,20180211T024829_20180211T025820_T50SPA,Nanjing,Nanjing,China,1799962,118.77778,32.06167,20180211,24829
1643,b,1643_b,1643_b.npy,20190919T024551_20190919T025704_T50SPA,Nanjing,Nanjing,China,1799962,118.77778,32.06167,20190919,24551
1645,a,1645_a,1645_a.npy,20180603T055641_20180603T060211_T42SXD,Jalālābād,Jalalabad,Afghanistan,1139715,70.45153,34.42647,20180603,55641
1645,b,1645_b,1645_b.npy,20190703T055649_20190703T060035_T42SXD,Jalālābād,Jalalabad,Afghanistan,1139715,70.45153,34.42647,20190703,55649
1646,a,1646_a,1646_a.npy,20180823T161819_20180823T162356_T17TNJ,Kitchener,Kitchener,Canada,5992996,-80.5112,43.42537,20180823,161819
1646,b,1646_b,1646_b.npy,20170515T162341_20170515T163103_T17TNJ,Kitchener,Kitchener,Canada,5992996,-80.5112,43.42537,20170515,162341
1647,a,1647_a,1647_a.npy,20170810T083559_20170810T084915_T36STF,Antalya,Antalya,Turkey,323777,30.69556,36.90812,20170810,83559
1647,b,1647_b,1647_b.npy,20160621T084012_20160621T084513_T36STF,Antalya,Antalya,Turkey,323777,30.69556,36.90812,20160621,84012
1648,a,1648_a,1648_a.npy,20190827T164849_20190827T165942_T16TDQ,Green Bay,Green Bay,United States,5254962,-88.01983,44.51916,20190827,164849
